,u,v,key,osmid,oneway,length,geometry,name,highway,maxspeed,lanes,tunnel,service,landuse,width,access,bridge,area,ref,junction
9181,369939966,5920019067,0,627105075,False,7.847,"LINESTRING (103.8929513 1.3964871, 103.8929307 1.3964196)",,service,,3,,,,,,,,,
9182,369939966,5928127315,0,627992333,True,120.67,"LINESTRING (103.8929513 1.3964871, 103.89237 1.3966654, 103.8919026 1.396763)",Anchorvale Street,tertiary,50,3,,,,,,,,,
9183,1988154880,1988154860,0,188187762,False,123.256,"LINESTRING (103.92407 1.3966952, 103.9241499 1.3966245, 103.9242168 1.3965773, 103.9243177 1.3965275, 103.9244081 1.3964987, 103.9245392 1.3964751, 103.9246729 1.3964476, 103.9247908 1.3964175, 103.924897 1.3963808, 103.9249756 1.3963349, 103.9250763 1.3962734)",,service,,,,,,,,,,,
9184,369939974,6191064945,0,512918143,False,4.983,"LINESTRING (103.8929869 1.396601, 103.8930017 1.3966433)",Anchorvale Crescent,residential,50,3,,,,,,,,,
9185,369939974,369939966,0,535780410,False,13.269,"LINESTRING (103.8929869 1.396601, 103.8929513 1.3964871)",Anchorvale Crescent,residential,50,3,,,,,,,,,
9186,369939974,4598826774,0,536039217,True,30.206,"LINESTRING (103.8929869 1.396601, 103.8932483 1.3965268)",Anchorvale Street,tertiary,50,3,,,,,,,,,
9187,5433801243,5433801244,0,563908887,False,5.841,"LINESTRING (103.9150028 1.4013887, 103.915047 1.4013603)",,,,,,,,,,,,,
9188,5433801243,5433801244,1,563908899,False,5.841,"LINESTRING (103.9150028 1.4013887, 103.915047 1.4013603)",,,,,,,,,,,,,
9189,5433801243,5433801242,0,563908887,False,1.641,"LINESTRING (103.9150028 1.4013887, 103.9150108 1.4014011)",,,,,,,,,,,,,
9190,5433801243,5433801242,1,563908899,False,1.641,"LINESTRING (103.9150028 1.4013887, 103.9150108 1.4014011)",,,,,,,,,,,,,
9191,5433801244,5433801245,0,563908887,False,28.405,"LINESTRING (103.915047 1.4013603, 103.915185 1.4015753)",,,,,,,,,,,,,
9192,5433801244,5433801245,1,563908899,False,28.405,"LINESTRING (103.915047 1.4013603, 103.915185 1.4015753)",,,,,,,,,,,,,
9193,5433801244,5433801243,0,563908887,False,5.841,"LINESTRING (103.915047 1.4013603, 103.9150028 1.4013887)",,,,,,,,,,,,,
9194,5433801244,5433801243,1,563908899,False,5.841,"LINESTRING (103.915047 1.4013603, 103.9150028 1.4013887)",,,,,,,,,,,,,
9195,2274874915,2274875012,0,218215381,True,20.565,"LINESTRING (103.9144623 1.3967405, 103.914511 1.3967983, 103.9145245 1.3968388, 103.9145279 1.3969054)",,service,,1,,,,,,,,,
9196,2274874915,6647198345,0,"[645122792, 645121411, 465242484]",False,353.942,"LINESTRING (103.9144623 1.3967405, 103.9143827 1.3967971, 103.9142771 1.3968262, 103.9142288 1.3968262, 103.9141823 1.3968026, 103.9135617 1.3958784, 103.9135532 1.395821, 103.9135542 1.395759, 103.9135705 1.3957066, 103.9136047 1.395643, 103.9148095 1.3947236)",,service,,2,,,,,,,,,
9197,2274874915,2274874746,0,"[707351395, 218215367]",False,52.746,"LINESTRING (103.9144623 1.3967405, 103.9145842 1.3966515, 103.9148472 1.3964631)",,service,,2,,,,,,,,,
9198,5433801245,5433801246,0,563908887,False,4.86,"LINESTRING (103.915185 1.4015753, 103.9151482 1.4015989)",,,,,,,,,,,,,
9199,5433801245,5433801246,1,563908899,False,4.86,"LINESTRING (103.915185 1.4015753, 103.9151482 1.4015989)",,,,,,,,,,,,,
9200,5433801245,5433801244,0,563908887,False,28.405,"LINESTRING (103.915185 1.4015753, 103.915047 1.4013603)",,,,,,,,,,,,,
9201,5433801245,5433801244,1,563908899,False,28.405,"LINESTRING (103.915185 1.4015753, 103.915047 1.4013603)",,,,,,,,,,,,,
9202,2274873739,6647198345,0,"[218215361, 707355417]",False,126.176,"LINESTRING (103.9155078 1.3952893, 103.9154386 1.3952519, 103.9153794 1.3952474, 103.9151143 1.395323, 103.9150478 1.395323, 103.9150123 1.3952984, 103.9149968 1.395251, 103.9149385 1.3950252, 103.9148806 1.3948697, 103.9148095 1.3947236)",,service,,2,,,,,,,,,
9203,3782231056,408765356,0,"[374842025, 660052196]",False,20.618,"LINESTRING (103.9106641 1.4214725, 103.9106609 1.4215376, 103.9106552 1.4216577)",,footway,,,yes,,,,,,,,
9204,3782231056,1754684007,0,"[374842024, 374842025, 168269750]",False,10.011,"LINESTRING (103.9106641 1.4214725, 103.9106649 1.4214401, 103.9106656 1.4214087, 103.9106664 1.4213825)",,"['footway', 'steps']",,,yes,,,,,,,,
9205,3782231056,1754684022,0,"[374843000, 374843273, 374843002]",False,59.6,"LINESTRING (103.9106641 1.4214725, 103.9107018 1.4214729, 103.9107984 1.4214394, 103.9108307 1.4214274, 103.9110232 1.4214118, 103.9111849 1.421364)",,"['footway', 'steps']",,,yes,,,,,,,,
9206,3782231056,3782231047,0,"[374843273, 374843003, 374843271]",False,94.58099999999999,"LINESTRING (103.9106641 1.4214725, 103.9105845 1.4214697, 103.910522 1.4214343, 103.9104181 1.4213961, 103.9103752 1.4213841, 103.9103322 1.4213753, 103.9100949 1.4213385, 103.9100499 1.4213298, 103.9098438 1.4212713)",,"['footway', 'steps']",,,yes,,,,,,,,
9207,2274875012,2274875480,0,"[476147257, 173963235, 652543422]",True,180.923,"LINESTRING (103.9145279 1.3969054, 103.9136439 1.3975301, 103.9135175 1.3976194, 103.9131969 1.3978418)",Punggol Central,tertiary,60,"['3', '5']",,,,,,,,,
9208,6698292870,3789907131,0,375638852,False,19.146,"LINESTRING (103.9258263 1.4078911, 103.9258099 1.4077197)",,cycleway,,,,,,,,,,,
9209,6698292870,4042303094,0,375638852,False,382.8290000000001,"LINESTRING (103.9258263 1.4078911, 103.9258321 1.4079524, 103.9258093 1.4080797, 103.9256872 1.4082754, 103.9256282 1.4083398, 103.9254257 1.4085355, 103.9253801 1.4085663, 103.925305 1.4085744, 103.925154 1.4085615, 103.9249174 1.4085704, 103.9248571 1.4085878, 103.9248262 1.4086387, 103.9247315 1.4088464, 103.9242791 1.4094472, 103.9241973 1.4095142, 103.9240873 1.4095625, 103.9239585 1.4096268, 103.9238928 1.4096831, 103.9238421 1.4098042, 103.9237273 1.4100155, 103.923581 1.4101565)",,cycleway,,,,,,,,,,,
9210,6698292870,6698292874,0,712417311,False,54.32899999999999,"LINESTRING (103.9258263 1.4078911, 103.925888 1.4080842, 103.925947 1.4081566, 103.9260114 1.4082048, 103.926116 1.4082451)",,cycleway,,,,,,,,,,,
9211,6698292874,6698292870,0,712417311,False,54.329,"LINESTRING (103.926116 1.4082451, 103.9260114 1.4082048, 103.925947 1.4081566, 103.925888 1.4080842, 103.9258263 1.4078911)",,cycleway,,,,,,,,,,,
9212,368957072,368956312,0,32760717,False,94.472,"LINESTRING (103.9100538 1.3941533, 103.9093932 1.3946878)",,service,,,,,,,,,,,
9213,368957072,4491725474,0,"[649802730, 620514876]",True,75.7,"LINESTRING (103.9100538 1.3941533, 103.9101559 1.3942798, 103.9104772 1.3946865)",Edgedale Plains,residential,40,"['2', '3']",,,,,,,,,
9214,5965665957,5965665958,0,638258030,True,9.996,"LINESTRING (103.9061279 1.4170238, 103.9060465 1.417062)",Punggol Way,secondary,50,,,,,,,,,,
9215,5965665958,5218821390,0,631763792,True,17.222,"LINESTRING (103.9060465 1.417062, 103.906106 1.417205)",Northshore Crescent,residential,50,,,,,,,,,,
9216,5965665958,4697831197,0,"[476138600, 476138601, 620243236]",True,167.138,"LINESTRING (103.9060465 1.417062, 103.9055624 1.4172889, 103.9052376 1.4173754, 103.9050878 1.4174037, 103.9048856 1.4174133, 103.9047509 1.4173999, 103.9046095 1.417382)",Punggol Way,secondary,50,"['3', '5']",,,,,,,,,
9217,3058292459,3058292478,0,163788986,False,161.296,"LINESTRING (103.9082381 1.4073852, 103.9081657 1.4074603, 103.9081308 1.407538, 103.908104 1.4076413, 103.9081 1.40777, 103.9081241 1.4079684, 103.9082207 1.4082982, 103.9082623 1.4086146, 103.9082783 1.4087768)",Punggol Waterway,cycleway,,,,,,,yes,,,,
9218,3058292459,5184594329,0,163788986,False,212.313,"LINESTRING (103.9082381 1.4073852, 103.9083615 1.4073101, 103.9089301 1.4070044, 103.9090522 1.4069615, 103.9092761 1.4069092, 103.9099899 1.4068082, 103.9100282 1.4067981)",Punggol Waterway,cycleway,,,,,,,yes,,,,
9219,3058292459,3058298255,0,301735339,False,87.398,"LINESTRING (103.9082381 1.4073852, 103.9082032 1.4077123, 103.9082153 1.4078424, 103.9082381 1.4079255, 103.9082757 1.4079711, 103.9083655 1.4080542, 103.908399 1.4081025)",,footway,,,,,,,,,,,
9220,3058292468,3058318197,0,301735339,False,8.157,"LINESTRING (103.9085238 1.4085368, 103.9084862 1.4084738)",,footway,,,,,,,,,,,
9221,3058292468,4562844748,0,301735339,False,443.093,"LINESTRING (103.9085238 1.4085368, 103.9087746 1.408894, 103.9089001 1.4093072, 103.9090431 1.4101568, 103.9091781 1.4124078)",,footway,,,,,,,,,,,
9222,3058292468,3058292474,0,301735340,False,35.903,"LINESTRING (103.9085238 1.4085368, 103.9084594 1.4086092, 103.9084487 1.4086602, 103.9084631 1.4088335)",,footway,,,,,,,,,,,
9223,3058292473,3058292474,0,301735340,False,8.008,"LINESTRING (103.9084315 1.4088977, 103.9084513 1.4088667, 103.9084631 1.4088335)",,footway,,,,,,,,,,,
9224,3058292474,3058292478,0,301735341,False,21.488,"LINESTRING (103.9084631 1.4088335, 103.9082783 1.4087768)",,steps,,,,,,,,,,,
9225,3058292474,3058292473,0,301735340,False,8.008,"LINESTRING (103.9084631 1.4088335, 103.9084513 1.4088667, 103.9084315 1.4088977)",,footway,,,,,,,,,,,
9226,3058292474,3058292468,0,301735340,False,35.903,"LINESTRING (103.9084631 1.4088335, 103.9084487 1.4086602, 103.9084594 1.4086092, 103.9085238 1.4085368)",,footway,,,,,,,,,,,
9227,2274875129,2274875385,0,218215442,False,51.07,"LINESTRING (103.8980003 1.3970692, 103.89813 1.3975098)",,,,,,,,,,yes,,,
9228,2274875129,242964669,0,173144843,False,509.969,"LINESTRING (103.8980003 1.3970692, 103.8978332 1.3967504, 103.8975878 1.3963397, 103.8974136 1.3960197, 103.8973249 1.3958685, 103.8972168 1.3957342, 103.8970631 1.3956385, 103.896906 1.3955795, 103.8967609 1.3955553, 103.8966035 1.395553, 103.8952757 1.3958525, 103.894615 1.3960496, 103.8945043 1.3960723, 103.8942862 1.3960993)",,,,,,yard,,,,yes,,,
9229,2274875129,411102766,0,173144843,False,711.204,"LINESTRING (103.8980003 1.3970692, 103.8987615 1.3985223, 103.9002017 1.4011511, 103.901094 1.4026665)",,,,,,yard,,,,yes,,,
9230,5728032510,3808576564,0,603355993,False,11.982,"LINESTRING (103.8955597 1.3928325, 103.8956584 1.3927892)",,footway,,,,,,,,,,,
9231,5728032510,5728032511,0,603355994,False,6.184,"LINESTRING (103.8955597 1.3928325, 103.8955914 1.3928782)",,footway,,,,,,,,,,,
9232,5728032510,6195963836,0,603355993,False,28.275,"LINESTRING (103.8955597 1.3928325, 103.8954074 1.3929243, 103.8953343 1.3929469)",,footway,,,,,,,,,,,
9233,5728032511,5728032510,0,603355994,False,6.184,"LINESTRING (103.8955914 1.3928782, 103.8955597 1.3928325)",,footway,,,,,,,,,,,
9234,5728032511,6041116561,0,641487844,False,15.015,"LINESTRING (103.8955914 1.3928782, 103.8955718 1.3930118)",,steps,,,,,,,,,,,
9235,5728032511,5728032513,0,603355994,False,42.004999999999995,"LINESTRING (103.8955914 1.3928782, 103.8957158 1.3929649, 103.8956173 1.3931685)",,footway,,,,,,,,,,,
9236,5728032513,6041116563,0,302094356,False,10.636,"LINESTRING (103.8956173 1.3931685, 103.8955897 1.3931547, 103.8956078 1.3931185, 103.8955864 1.3931069)",,,,,,,,,,,,,
9237,5728032513,6246482696,0,302094356,False,185.373,"LINESTRING (103.8956173 1.3931685, 103.8956425 1.3931812, 103.8956628 1.3931408, 103.8957121 1.3931656, 103.895679 1.3932469, 103.8957094 1.3933373, 103.8957661 1.3933185, 103.8957755 1.3933469, 103.8958144 1.3933341, 103.8958322 1.393388, 103.895794 1.3934006, 103.895803 1.3934279, 103.8956487 1.3934789, 103.8956389 1.3934491, 103.8956093 1.3934588, 103.8955915 1.3934049, 103.8956204 1.3933954, 103.8956118 1.3933695, 103.8956575 1.3933544, 103.8956274 1.3932651, 103.8955178 1.3932097, 103.895447 1.3932282, 103.8954715 1.3933075, 103.8954106 1.3933261, 103.8954209 1.393361, 103.8953667 1.3933779, 103.8953146 1.393204)",,,,,,,,,,,,,
9238,5728032513,5728032511,0,603355994,False,42.004999999999995,"LINESTRING (103.8956173 1.3931685, 103.8957158 1.3929649, 103.8955914 1.3928782)",,footway,,,,,,,,,,,
9239,3058292478,3058292474,0,301735341,False,21.488,"LINESTRING (103.9082783 1.4087768, 103.9084631 1.4088335)",,steps,,,,,,,,,,,
9240,3058292478,3058248386,0,163788986,False,582.083,"LINESTRING (103.9082783 1.4087768, 103.908281 1.4089163, 103.908277 1.4090932, 103.9082542 1.4092528, 103.9082207 1.4093976, 103.9081724 1.4095343, 103.9080933 1.4096925, 103.9080302 1.4097984, 103.9079511 1.4098977, 103.9078358 1.4100089, 103.907589 1.4102248, 103.9072376 1.4104929, 103.9067642 1.410812, 103.9063069 1.4110922, 103.9061312 1.411178, 103.905977 1.4112182, 103.9058295 1.4112705, 103.9057209 1.4113349, 103.9055532 1.4114636, 103.9054634 1.4115467, 103.9050932 1.4117116, 103.9045018 1.4119087)",Punggol Waterway,cycleway,,,,,,,yes,,,,
9241,3058292478,3058292459,0,163788986,False,161.29600000000005,"LINESTRING (103.9082783 1.4087768, 103.9082623 1.4086146, 103.9082207 1.4082982, 103.9081241 1.4079684, 103.9081 1.40777, 103.908104 1.4076413, 103.9081308 1.407538, 103.9081657 1.4074603, 103.9082381 1.4073852)",Punggol Waterway,cycleway,,,,,,,yes,,,,
9242,4820490055,6036101970,0,489842196,False,49.195,"LINESTRING (103.8953566 1.3919884, 103.8954843 1.392412)",,,,,,,,,,,,,
9243,4820490055,6036101970,1,640785429,False,49.195,"LINESTRING (103.8953566 1.3919884, 103.8954843 1.392412)",,,,,,,,,,,,,
9244,4820490055,4820490066,0,489842196,False,11.035,"LINESTRING (103.8953566 1.3919884, 103.8954529 1.3919643)",,,,,,,,,,,,,
9245,4820490055,4820490074,0,640785429,False,4.631,"LINESTRING (103.8953566 1.3919884, 103.8953639 1.3919474)",,,,,,,,,,,,,
9246,4820490066,4820490055,0,489842196,False,11.035,"LINESTRING (103.8954529 1.3919643, 103.8953566 1.3919884)",,,,,,,,,,,,,
9247,4820490066,6036101969,0,35091650,False,97.338,"LINESTRING (103.8954529 1.3919643, 103.8954782 1.3919532, 103.8955132 1.3919302, 103.8955196 1.391917, 103.8955282 1.3918843, 103.8953616 1.3913587, 103.8953065 1.3913472, 103.8952741 1.3913508, 103.8952355 1.3913629, 103.8952203 1.3913772, 103.895195 1.3914065, 103.8952001 1.3914229)",,,,,,,,,,,,,
9248,4820490066,4820490074,0,35091650,False,10.74,"LINESTRING (103.8954529 1.3919643, 103.8954052 1.3919689, 103.8953819 1.3919648, 103.8953639 1.3919474)",,,,,,,,,,,,,
9249,4820490066,6036101973,0,489842196,False,71.509,"LINESTRING (103.8954529 1.3919643, 103.8956234 1.3919108, 103.8957733 1.3923326, 103.8957574 1.3923381)",,,,,,,,,,,,,
9250,4820490074,6036101969,0,35091650,False,61.098,"LINESTRING (103.8953639 1.3919474, 103.8952001 1.3914229)",,,,,,,,,,,,,
9251,4820490074,6036101969,1,640785429,False,61.098,"LINESTRING (103.8953639 1.3919474, 103.8952001 1.3914229)",,,,,,,,,,,,,
9252,4820490074,4820490055,0,640785429,False,4.631,"LINESTRING (103.8953639 1.3919474, 103.8953566 1.3919884)",,,,,,,,,,,,,
9253,4820490074,4820490066,0,35091650,False,10.74,"LINESTRING (103.8953639 1.3919474, 103.8953819 1.3919648, 103.8954052 1.3919689, 103.8954529 1.3919643)",,,,,,,,,,,,,
9254,3049052035,2274884765,0,"[476396168, 620219321]",True,151.953,"LINESTRING (103.9069345 1.4063219, 103.9068487 1.4063863, 103.906618 1.4065203, 103.9060494 1.4068784, 103.9057551 1.4070061)",Punggol Drive,residential,50,"['4', '2']",,,,,,,,,
9255,4695381913,5256680154,0,"[375215808, 375215809, 543784610, 475852283]",False,341.512,"LINESTRING (103.9051324 1.3953723, 103.9062998 1.394537, 103.9067447 1.3941892, 103.9074233 1.394887, 103.9073817 1.3949273, 103.9073527 1.3949554)",,footway,,,,,,,,yes,,,
9256,5433801259,5433801270,0,563908887,False,5.119,"LINESTRING (103.9150348 1.401691, 103.9150164 1.4017332)",,,,,,,,,,,,,
9257,5433801259,5433801270,1,563908899,False,5.119,"LINESTRING (103.9150348 1.401691, 103.9150164 1.4017332)",,,,,,,,,,,,,
9258,5433801259,5433801260,0,563908887,False,2.026,"LINESTRING (103.9150348 1.401691, 103.9150181 1.4016837)",,,,,,,,,,,,,
9259,5433801259,5433801260,1,563908899,False,2.026,"LINESTRING (103.9150348 1.401691, 103.9150181 1.4016837)",,,,,,,,,,,,,
9260,5238937507,4430972285,0,546216187,False,8.397,"LINESTRING (103.8933218 1.3932193, 103.8933947 1.3932391)",,footway,,,,,,,,,,,
9261,5238937507,5928314171,0,541818568,False,122.596,"LINESTRING (103.8933218 1.3932193, 103.8933011 1.3932618, 103.8932665 1.3932977, 103.8932221 1.3933206, 103.8923252 1.3936507)",,footway,,,,,,,,,,,
9262,5238937507,5238938072,0,541818568,False,184.80700000000002,"LINESTRING (103.8933218 1.3932193, 103.8933355 1.3931766, 103.8933418 1.3931065, 103.8933405 1.3929947, 103.8933277 1.3929096, 103.8933143 1.3928654, 103.8932379 1.3926736, 103.8931118 1.3923492, 103.8929025 1.3916308)",,footway,,,,,,,,,,,
9263,5433801260,5433801259,0,563908887,False,2.026,"LINESTRING (103.9150181 1.4016837, 103.9150348 1.401691)",,,,,,,,,,,,,
9264,5433801260,5433801259,1,563908899,False,2.026,"LINESTRING (103.9150181 1.4016837, 103.9150348 1.401691)",,,,,,,,,,,,,
9265,5433801260,5433801261,0,563908887,False,2.326,"LINESTRING (103.9150181 1.4016837, 103.9150264 1.4016645)",,,,,,,,,,,,,
9266,5433801260,5433801261,1,563908899,False,2.326,"LINESTRING (103.9150181 1.4016837, 103.9150264 1.4016645)",,,,,,,,,,,,,
9267,3905780730,3905778922,0,231414424,True,11.055,"LINESTRING (103.8952131 1.4066366, 103.895311 1.4066191)",Punggol Central,residential,50,3,,,,,,,,,
9268,3905780730,5435281255,0,534630736,True,38.199,"LINESTRING (103.8952131 1.4066366, 103.8952643 1.4069763)",Sumang Walk,residential,50,2,,,,,,,,,
9269,3905780731,3905780732,0,534630729,True,11.851,"LINESTRING (103.8952909 1.4064904, 103.895186 1.4065094)",Punggol Central,residential,50,3,,,,,,,,,
9270,3905780731,4598671860,0,582392195,True,32.746,"LINESTRING (103.8952909 1.4064904, 103.8952353 1.4062012)",Sumang Walk,residential,50,2,,,,,,,,,
9271,5238937544,5278670995,0,546216190,False,5.676,"LINESTRING (103.893499 1.3936286, 103.8935242 1.3935842)",,footway,,,,,,,,,,,
9272,5238937544,6791737420,0,541818554,False,93.758,"LINESTRING (103.893499 1.3936286, 103.8935417 1.3936487, 103.8935769 1.3936801, 103.8936016 1.3937204, 103.8938368 1.3943814)",,footway,,,,,,,,,,,
9273,5238937544,5238938015,0,541818554,False,87.049,"LINESTRING (103.893499 1.3936286, 103.8934522 1.3936217, 103.8934055 1.3936286, 103.8932486 1.3936698, 103.8927584 1.3938614)",,footway,,,,,,,,,,,
9274,3905780732,6283702970,0,397464766,True,29.871,"LINESTRING (103.895186 1.4065094, 103.8949303 1.406592)",Punggol Central,construction,,3,,,,,,,,,
9275,3905780732,3905780730,0,534630739,True,14.461,"LINESTRING (103.895186 1.4065094, 103.8952131 1.4066366)",Sumang Walk,residential,50,3,,,,,,,,,
9276,5433801261,5433801260,0,563908887,False,2.326,"LINESTRING (103.9150264 1.4016645, 103.9150181 1.4016837)",,,,,,,,,,,,,
9277,5433801261,5433801260,1,563908899,False,2.326,"LINESTRING (103.9150264 1.4016645, 103.9150181 1.4016837)",,,,,,,,,,,,,
9278,5433801261,5433801262,0,563908887,False,2.654,"LINESTRING (103.9150264 1.4016645, 103.9150045 1.401655)",,,,,,,,,,,,,
9279,5433801261,5433801262,1,563908899,False,2.654,"LINESTRING (103.9150264 1.4016645, 103.9150045 1.401655)",,,,,,,,,,,,,
9280,3905780733,3905780734,0,387265586,True,10.563,"LINESTRING (103.8947437 1.4037005, 103.8948381 1.4036896)",Punggol Field,residential,50,,,,,,,,,,
9281,3905780733,5178392195,0,582392191,True,22.832,"LINESTRING (103.8947437 1.4037005, 103.8947783 1.4039029)",Sumang Walk,residential,50,,,,,,,,,,
9282,3905780734,3905778923,0,391007742,True,9.388,"LINESTRING (103.8948381 1.4036896, 103.894827 1.4036059)",Sumang Walk,residential,50,,,,,,,,,,
9283,3905780734,5178392191,0,582392189,True,26.21,"LINESTRING (103.8948381 1.4036896, 103.8950709 1.4036522)",Punggol Field,residential,50,,,,,,,,,,
9284,2120309812,5256723851,0,202055066,False,12.035,"LINESTRING (103.9092008 1.3912084, 103.9093029 1.3912444)",,path,,,,,,,,,,,
9285,2120309812,6498000026,0,682660302,False,33.748,"LINESTRING (103.9092008 1.3912084, 103.9089784 1.3910018)",,service,,2,,,,,,,,,
9286,2120309812,6498000023,0,"[543738946, 539265252, 676613589, 676613590]",False,324.402,"LINESTRING (103.9092008 1.3912084, 103.9092112 1.391246, 103.9092103 1.3912654, 103.9092032 1.391284, 103.9087732 1.3917643, 103.9087705 1.3918746, 103.9081133 1.3925878, 103.9078639 1.3928251, 103.9076212 1.3930598, 103.9075689 1.3930651, 103.9075166 1.3930557, 103.9072798 1.3928301)",,service,,2,,,,,,,,,
9287,5433801262,5433801261,0,563908887,False,2.654,"LINESTRING (103.9150045 1.401655, 103.9150264 1.4016645)",,,,,,,,,,,,,
9288,5433801262,5433801261,1,563908899,False,2.654,"LINESTRING (103.9150045 1.401655, 103.9150264 1.4016645)",,,,,,,,,,,,,
9289,5433801262,5433801263,0,563908887,False,1.902,"LINESTRING (103.9150045 1.401655, 103.9150113 1.4016393)",,,,,,,,,,,,,
