,u,v,key,osmid,oneway,length,geometry,name,highway,maxspeed,lanes,tunnel,landuse,service,access,area,bridge,ref,junction,width
132,5361698709,6862954263,0,555777406,True,13.135,"LINESTRING (103.8981317 1.401143899999989, 103.898019 1.401179399999984)",Punggol Walk,residential,40,1,,,,,,,,,
133,5361698715,5361698718,0,555777381,True,74.328,"LINESTRING (103.8989801 1.401265899999991, 103.898893 1.401161199999993, 103.8987903 1.401092199999991, 103.8986861 1.401050499999983, 103.8985433 1.401029699999986, 103.8983925 1.401049799999995)",Punggol Walk,residential,40,2,,,,,,,,,
134,5361698718,5361698709,0,555777397,True,30.821,"LINESTRING (103.8983925 1.401049799999995, 103.8981317 1.401143899999989)",Punggol Walk,residential,40,1,,,,,,,,,
135,5361698718,2274881092,0,543755853,True,4.266,"LINESTRING (103.8983925 1.401049799999995, 103.8983903 1.401088099999986)",,service,,,,,,,,,,,
136,4598898420,369469546,0,"[627682776, 738415701]",True,144.10899999999998,"LINESTRING (103.9036578 1.393324899999976, 103.903889 1.393201999999983, 103.9041506 1.393064399999995, 103.9042539 1.392999699999982, 103.904371 1.392929299999988, 103.904485 1.39284909999999, 103.9046193 1.392753599999998, 103.9047632 1.392652000000006)",Rivervale Drive,tertiary,40,2,,,,,,,,,
137,369166424,376194074,0,500373727,True,12.82,"LINESTRING (103.8974777 1.406353599999988, 103.8975106 1.406464099999984)",Punggol Way,secondary,60,4,,,,,,,,,
138,369166424,4699838984,0,582303267,True,43.751,"LINESTRING (103.8974777 1.406353599999988, 103.8970842 1.406361599999991)",Punggol Central,residential,50,3,,,,,,,,,
139,4427352168,9990000038,0,4427352168_9990000038,True,75.57339625388393,"LINESTRING (103.9049717 1.399553699999999, 103.9046806101502 1.398940568315657)",Punggol Road,secondary,60,3,,,,,,,,,
140,4427352169,368902719,0,582412281,True,37.966,"LINESTRING (103.9048079 1.399601999999999, 103.9049553 1.399909999999995)",Punggol Road,secondary,60,4,,,,,,,,,
141,4427352169,4427352178,0,445283023,True,57.629999999999995,"LINESTRING (103.9048079 1.399601999999999, 103.9048033 1.39979099999999, 103.904783 1.399876999999994, 103.9047425 1.399948299999998, 103.9046394 1.400069199999997)",,secondary_link,50,2,,,,,,,,,
142,4427352175,9990000024,0,4427352175_9990000024,True,149.24165637728674,"LINESTRING (103.9054033 1.399829499999988, 103.9055986 1.399722799999997, 103.905743 1.399640699999996, 103.9059382 1.399507899999993, 103.9061025 1.399383899999983, 103.9063653 1.399121599999985, 103.9064747962671 1.399036577671137)",Punggol Field,residential,50,"['3', '4', '2']",,,,,,,,,
143,4427352178,4598898428,0,"[174886179, 651981596]",True,142.755,"LINESTRING (103.9046394 1.400069199999997, 103.9038151 1.400504699999992, 103.9035036 1.400668300000006)",Punggol Field,residential,50,2,,,,,,,,,
144,4427352180,4427352175,0,445283026,True,50.739999999999995,"LINESTRING (103.9052784 1.400264899999988, 103.9053067 1.400092499999993, 103.9053322 1.399982599999987, 103.9054033 1.399829499999988)",,secondary_link,50,1,,,,,,,,,
145,4427352180,411679988,0,476148404,True,33.913,"LINESTRING (103.9052784 1.400264899999988, 103.9051577 1.399984799999996)",Punggol Road,secondary,60,4,,,,,,,,,
146,4427352182,411679990,0,582412284,True,43.648,"LINESTRING (103.9046828 1.400263699999976, 103.9050242 1.400069800000002)",Punggol Field,residential,50,3,,,,,,,,,
147,4427352182,4427352184,0,445283031,True,62.848,"LINESTRING (103.9046828 1.400263699999976, 103.904888 1.400253299999992, 103.9050472 1.400300499999995, 103.9051848 1.400436999999997)",,secondary_link,50,1,,,,,,,,,
148,4427352184,5284866467,0,74477402,True,54.206,"LINESTRING (103.9051848 1.400436999999997, 103.9053968 1.400876)",Punggol Road,secondary,60,3,,,,,,,,,
149,4427352185,6790779908,0,"[445282968, 652306771]",True,133.06,"LINESTRING (103.9036825 1.404092199999986, 103.9035067 1.403804199999983, 103.9030476 1.403077800000001)",Punggol Place,residential,50,"['3', '2']",,,,,,,,,
150,4427352186,411679981,0,445282971,True,32.253,"LINESTRING (103.9036107 1.404133700000001, 103.9037633 1.404380399999989)",Punggol Place,residential,50,3,,,,,,,,,
151,4427352186,4427352394,0,445283029,True,43.843,"LINESTRING (103.9036107 1.404133700000001, 103.9036079 1.40428079999999, 103.9035851 1.404386699999996, 103.9035255 1.4045121)",,tertiary_link,50,1,,,,,,,,,
152,4427352188,4427352185,0,445283019,True,48.998999999999995,"LINESTRING (103.9041064 1.404172799999986, 103.9039539 1.404180199999984, 103.9038601 1.404169499999995, 103.9036825 1.404092199999986)",,tertiary_link,50,1,,,,,,,,,
153,4427352188,368899633,0,445282964,True,35.203,"LINESTRING (103.9041064 1.404172799999986, 103.9038354 1.404336599999979)",Punggol Central,tertiary,60,4,,,,,,,,,
154,369166473,368921576,0,35092176,True,20.979,"LINESTRING (103.8967028 1.403391699999996, 103.8968902 1.403369399999989)",Punggol Field,residential,50,3,,,,,,,,,
155,369166473,4702038552,0,582412286,True,25.486,"LINESTRING (103.8967028 1.403391699999996, 103.8967475 1.403616499999997)",Punggol Way,secondary,60,3,,,,,,,,,
156,3782215878,3782215876,2,374841629,False,25.502,"LINESTRING (103.9106381 1.421448599999991, 103.9106363 1.421484199999999, 103.9107002 1.421484199999999, 103.9107912 1.421453899999995, 103.9107805 1.421421699999976)",,pedestrian,,,,,,,yes,,,,
157,3782215878,3782215876,1,374841628,False,16.384,"LINESTRING (103.9106381 1.421448599999991, 103.9106993 1.421450499999998, 103.9107805 1.421421699999976)",,pedestrian,,,,,,,yes,,,,
158,3782215878,3782215876,0,374841628,False,63.56700000000001,"LINESTRING (103.9106381 1.421448599999991, 103.9105784 1.421446799999997, 103.9105223 1.42153089999999, 103.9107052 1.42151469999999, 103.9108321 1.421465299999993, 103.9108114 1.42141069999999, 103.9107805 1.421421699999976)",,pedestrian,,,,,,,yes,,,,
159,369166625,3600770201,0,356605319,True,15.904,"LINESTRING (103.896094 1.400469199999997, 103.8962338 1.400438799999992)",,motorway_link,50,,,,,,,,,,
160,369166625,1781717313,0,391007733,True,59.405,"LINESTRING (103.896094 1.400469199999997, 103.8962003 1.40073939999999, 103.8962737 1.400972000000003)",Punggol Way,secondary,60,3,,,,,,,,,
161,4427352391,5284503766,0,74962070,True,75.227,"LINESTRING (103.904112 1.404343299999996, 103.9047004 1.404009099999985)",Punggol Central,tertiary,60,3,,,,,,,,,
162,4427352394,4699839289,0,74962088,True,134.251,"LINESTRING (103.9035255 1.4045121, 103.9024692 1.405097399999984)",Punggol Central,tertiary,60,3,,,,,,,,,
163,4427352397,411102677,0,445282966,True,35.013,"LINESTRING (103.9035531 1.404635499999987, 103.9038275 1.404480899999983)",Punggol Central,tertiary,60,4,,,,,,,,,
164,4427352397,4427352400,0,445283021,True,47.39,"LINESTRING (103.9035531 1.404635499999987, 103.9037045 1.404627999999988, 103.9038091 1.404658799999998, 103.9039627 1.404720899999983)",,tertiary_link,50,1,,,,,,,,,
165,4427352399,373096643,0,445282970,True,31.195,"LINESTRING (103.9040443 1.404688199999986, 103.9039067 1.404443699999993)",Punggol Place,residential,50,3,,,,,,,,,
166,4427352399,4427352391,0,445283030,True,39.912000000000006,"LINESTRING (103.9040443 1.404688199999986, 103.9040425 1.404542199999997, 103.9040666 1.404426899999994, 103.904112 1.404343299999996)",,tertiary_link,50,1,,,,,,,,,
167,4427352400,6589382845,0,"[701649044, 445716727]",True,131.85399999999998,"LINESTRING (103.9039627 1.404720899999983, 103.9041411 1.405038299999997, 103.9045437 1.405754699999985)",Punggol Place,residential,"['50', '40']",2,,,,,,,,,
168,3048540633,3049051306,0,"[300819557, 465523919]",True,166.94,"LINESTRING (103.9056421 1.406406399999996, 103.9057894 1.406677299999982, 103.9058371 1.406703899999991, 103.9058934 1.406699899999984, 103.906375 1.406454799999977, 103.9068357 1.406169599999987)",Punggol Place,service,,,,,driveway,,,,,,
169,1779763723,242937348,0,174886194,True,571.122,"LINESTRING (103.9074082 1.386363499999996, 103.9071812 1.386241599999992, 103.9066121 1.3859418, 103.906061 1.385651399999991, 103.9058549 1.385535399999988, 103.9055021 1.385331099999984, 103.9053669 1.385249100000006, 103.9052533 1.385171999999987, 103.905152 1.3850984, 103.904976 1.384952699999991, 103.9049306 1.384911999999983, 103.9048879 1.384868999999989, 103.9045303 1.384477199999997, 103.9042964 1.384211499999985, 103.904272 1.384179999999996, 103.904163 1.384001999999997, 103.9038683 1.383468099999984, 103.9036736 1.383056299999986)",Sengkang East Drive,primary,70,3,,,,,,,,,
170,4004973154,5178399574,0,"[397459104, 620537700]",True,49.858000000000004,"LINESTRING (103.8947249 1.40280429999999, 103.8947104 1.402624399999997, 103.8946803 1.402358199999989)",Sumang Walk,residential,50,2,,,,,,,,,
171,4004973159,4004973156,0,397719184,False,2.969,"LINESTRING (103.8937913 1.402845600000008, 103.8938179 1.402843199999994)",,service,,,,,driveway,,,,,,
172,4004973178,4004973154,0,"[773995516, 397719199]",False,159.974,"LINESTRING (103.8958918 1.403018499999998, 103.8955472 1.403055299999988, 103.8954506 1.403067399999995, 103.8949772 1.403158499999996, 103.8949329 1.403151799999985, 103.894894 1.403126299999992, 103.8948739 1.403091499999993, 103.8948323 1.402847499999986, 103.8948297 1.402830800000005, 103.8948149 1.402808599999983, 103.8947774 1.402803199999983, 103.8947249 1.40280429999999)",,service,,2,,,driveway,,,,,,
173,4004973178,4004973176,0,645255381,False,15.917,"LINESTRING (103.8958918 1.403018499999998, 103.8958745 1.402876399999998)",,service,,2,,,driveway,,,,,,
174,4004973178,4004974091,0,"[776660252, 776660253]",True,45.431,"LINESTRING (103.8958918 1.403018499999998, 103.895916 1.403246400000001, 103.8959348 1.403424799999995)",,service,,1,,,driveway,,,,,,
175,4004973181,4003660647,0,397579018,False,25.054000000000002,"LINESTRING (103.8958309 1.402884399999992, 103.8958452 1.402991299999995, 103.8958037 1.402997499999983, 103.8958148 1.403072199999972)",,,,,,,,,,,,,
176,4004973181,4003660653,0,397579018,False,118.877,"LINESTRING (103.8958309 1.402884399999992, 103.8957945 1.402647999999993, 103.8954816 1.402694200000002, 103.8955071 1.402866400000004, 103.895553 1.402859599999989, 103.895589 1.403103099999992, 103.8955424 1.403109999999987)",,,,,,,,,,,,,
177,4004973181,4004973176,0,397719185,False,4.928,"LINESTRING (103.8958309 1.402884399999992, 103.8958745 1.402876399999998)",,service,,,,,driveway,,,,,,
178,4004973185,4004973159,0,470608017,False,122.437,"LINESTRING (103.8927822 1.403002099999985, 103.8927754 1.402957499999997, 103.893786 1.402810899999996, 103.8937913 1.402845600000008)",,,,,,,,,,,,,
179,4004973186,4004973185,0,397719189,False,6.602,"LINESTRING (103.8927232 1.403008899999981, 103.8927822 1.403002099999985)",,service,,,,,driveway,,,,,,
180,6895384433,6895384442,1,736698729,True,45.003,"LINESTRING (103.9047087 1.392532599999993, 103.9046788 1.39255569999999, 103.9045045 1.392686999999991, 103.904383 1.392772900000001)",Rivervale Drive,tertiary,40,2,,,,,,,,,
181,4423617162,5218807965,0,539310358,True,9.341,"LINESTRING (103.9067974 1.418522999999994, 103.9067667 1.418444799999995)",Northshore Crescent,residential,50,,,,,,,,,,
182,4423617162,5842946044,0,601849933,True,337.319,"LINESTRING (103.9067974 1.418522999999994, 103.9082324 1.418329899999989, 103.9098132 1.418194799999994)",Northshore Drive,residential,,,,,,,,,,,
183,6680758296,6680758295,0,710579731,False,9.527,"LINESTRING (103.9151301 1.416201299999984, 103.9151056 1.416283399999995)",Coney Island Park Connector,cycleway,,,,,,,,,,,
184,5256383206,5256383205,0,646693306,False,8.359,"LINESTRING (103.8913296 1.39882599999999, 103.8913919 1.398868099999991)",Anchorvale Crescent,residential,50,2,,,,,,,,,
185,5256383206,5256383217,0,543751911,True,15.394,"LINESTRING (103.8913296 1.39882599999999, 103.8912531 1.398941399999993)",,service,,2,,,,private,,,,,
186,5256383217,5684366587,1,543751912,True,34.095,"LINESTRING (103.8912531 1.398941399999993, 103.8912088 1.398985599999984, 103.8911951 1.399019299999991, 103.8912036 1.399047099999978, 103.891225 1.399066999999992, 103.8912534 1.399073599999993, 103.8912812 1.399064999999979, 103.8913011 1.399043699999991, 103.8913148 1.399018799999987, 103.8913225 1.398986099999987)",,service,,,,,,private,,,,,
187,6192761642,6192761639,0,"[661483028, 661483029, 661483030, 661483031, 661483032]",False,202.098,"LINESTRING (103.9057783 1.388492899999985, 103.9054966 1.388219399999991, 103.9054051 1.388130599999992, 103.9055705 1.38797219999998, 103.9054971 1.387881099999997, 103.9052291 1.387623499999975, 103.9047782 1.387258799999999)",,"['footway', 'steps']",,,,,,,,yes,,,
188,6192761642,4459074812,0,448937673,True,28.425000000000004,"LINESTRING (103.9057783 1.388492899999985, 103.9057878 1.388530399999983, 103.9057851 1.388641599999987, 103.9057656 1.388745499999987)",,secondary_link,50,1,,,,,,,,,
189,6192761647,6192761646,0,"[661483033, 661483034, 661483036]",False,20.82,"LINESTRING (103.9057247 1.391417899999993, 103.9057822 1.391475399999988, 103.9058124 1.391446499999995, 103.9058458 1.391411999999994, 103.9058569 1.391423699999995)",,"['footway', 'steps']",,,,,,,,yes,,,
190,6192761650,6192761646,0,661483035,False,17.886,"LINESTRING (103.9059578 1.391298399999981, 103.9058569 1.391423699999995)",,steps,,,,,,,,,,,
191,6192761655,6192761646,0,"[661483036, 661483037, 661483038]",False,155.77599999999998,"LINESTRING (103.9054664 1.392201599999995, 103.9061412 1.391475299999998, 103.9061183 1.391453199999994, 103.9060001 1.391574899999998, 103.9058569 1.391423699999995)",,"['footway', 'steps']",,,,,,,,yes,,,
192,6192761657,3063322492,0,302094705,True,27.458,"LINESTRING (103.9012104 1.394033799999994, 103.9012073 1.394058299999984, 103.9010627 1.394227099999997)",,secondary_link,50,1,,,,,,,,,
193,6192761658,6192761657,0,661483043,False,6.057,"LINESTRING (103.9011586 1.394050699999984, 103.9012104 1.394033799999994)",,footway,,,,,,,,,,,
194,5928127308,5928127300,0,"[627950652, 627950653]",False,73.128,"LINESTRING (103.8917985 1.396485399999989, 103.8917707 1.396478599999984, 103.8916701 1.39645579999999, 103.8916379 1.396463799999982, 103.8916138 1.396518799999989, 103.8915762 1.396567100000005, 103.8914716 1.396604599999982, 103.8913281 1.396647499999983, 103.8912182 1.396660899999989)",,service,,2,,,,,,,,,
195,5928127308,5928642397,0,627950654,True,22.374000000000002,"LINESTRING (103.8917985 1.396485399999989, 103.8918149 1.396574399999994, 103.8918297 1.396603899999988, 103.8918592 1.39667579999999)",,service,,1,,,,,,,,,
196,5928127315,4598826881,0,32728090,True,67.476,"LINESTRING (103.8919026 1.396762999999996, 103.8918347 1.396770899999985, 103.8913024 1.396853299999981)",Anchorvale Street,tertiary,50,3,,,,,,,,,
197,5928127309,5928127308,2,"[627950649, 627950650]",False,71.16799999999999,"LINESTRING (103.8924013 1.396275399999976, 103.8919896 1.396411499999991, 103.8918699 1.396467799999976, 103.8918377 1.396481199999989, 103.8917985 1.396485399999989)",,service,,2,,,,,,,,,
198,5928127309,5928127308,0,547096805,False,418.75899999999996,"LINESTRING (103.8924013 1.396275399999976, 103.8923621 1.396141999999992, 103.8921498 1.396207600000001, 103.8921341 1.396156799999984, 103.8920678 1.396177299999995, 103.8920102 1.395990699999983, 103.8920671 1.395973099999996, 103.892056 1.395937399999983, 103.8922761 1.395869399999989, 103.8922012 1.395627199999979, 103.8916111 1.395809599999988, 103.8916775 1.3960243, 103.8913947 1.3961117, 103.8914024 1.396136699999985, 103.8911075 1.396227899999996, 103.8911793 1.396459799999998, 103.8914741 1.396368699999996, 103.8914891 1.396416899999983, 103.8917517 1.396335699999989, 103.8917985 1.396485399999989)",,,,,,,,,,,,,
199,5928127309,5928127308,1,547096805,False,90.51100000000001,"LINESTRING (103.8924013 1.396275399999976, 103.8924322 1.396368599999994, 103.8918203 1.396557699999992, 103.8917985 1.396485399999989)",,,,,,,,,,,,,
200,6895384442,6895384433,0,736486957,True,66.843,"LINESTRING (103.904383 1.392772900000001, 103.9043382 1.392686999999991, 103.9043368 1.392660199999989, 103.9043529 1.39262809999998, 103.9044562 1.392543599999991, 103.9045407 1.392485900000001, 103.9045903 1.392459099999996, 103.9046332 1.392459099999996, 103.9046735 1.392487299999983, 103.9047087 1.392532599999993)",,service,,,,,,,,,,,
201,6895384442,242958495,0,736698729,True,10.321,"LINESTRING (103.904383 1.392772900000001, 103.9043072 1.392826499999989)",Rivervale Drive,tertiary,40,2,,,,,,,,,
202,1988168675,1988168584,0,188189177,False,128.022,"LINESTRING (103.924617 1.393796099999986, 103.9245861 1.393638399999992, 103.92466 1.393455999999992, 103.9249858 1.393055599999991, 103.9251687 1.392846599999983)",,path,,,,,,,,,,,
203,1988168707,1988168683,0,188189159,False,108.479,"LINESTRING (103.9263299 1.393905000000001, 103.9262286 1.393750899999991, 103.9261259 1.393604799999988, 103.9259799 1.393636299999989, 103.9256707 1.393715999999994, 103.9256134 1.393848199999988)",,path,,,,,,,,,,,
204,1988168711,1988168683,0,188189173,False,61.457,"LINESTRING (103.9257907 1.394371699999996, 103.9256134 1.393848199999988)",,path,,,,,,,,,,,
205,1988168711,1988168707,0,591470173,False,82.524,"LINESTRING (103.9257907 1.394371699999996, 103.9259726 1.394114800000001, 103.9261587 1.394039399999993, 103.9261991 1.393969199999996, 103.9263299 1.393905000000001)",,path,,,,,,,,,,,
206,1988168715,1988168675,0,188189164,False,95.279,"LINESTRING (103.9252165 1.394338599999991, 103.9250188 1.394135099999991, 103.9249834 1.393972099999985, 103.924617 1.393796099999986)",,path,,,,,,,,,,,
207,1988168715,1988168683,0,188189159,False,87.038,"LINESTRING (103.9252165 1.394338599999991, 103.9252725 1.393935699999991, 103.9255031 1.393814199999987, 103.9256134 1.393848199999988)",,path,,,,,,,,,,,
208,1988168738,1988168707,0,188189159,False,58.161,"LINESTRING (103.9265059 1.394396700000003, 103.926449 1.394216799999999, 103.9263956 1.394048700000004, 103.9263299 1.393905000000001)",,path,,,,,,,,,,,
209,1988168745,1988168711,0,188189173,False,14.774,"LINESTRING (103.9257126 1.394479199999991, 103.9257907 1.394371699999996)",,path,,,,,,,,,,,
210,1988168745,1988168738,0,188189163,False,89.403,"LINESTRING (103.9257126 1.394479199999991, 103.925959 1.394492999999989, 103.9260123 1.394468499999999, 103.9262004 1.394439499999994, 103.9265059 1.394396700000003)",,path,,,,,,,,,,,
211,1988168747,1988168715,0,188189164,False,29.875,"LINESTRING (103.9253872 1.394542499999983, 103.9252631 1.394423099999981, 103.9252165 1.394338599999991)",,path,,,,,,,,,,,
212,1988168747,1988168745,0,188189163,False,36.982,"LINESTRING (103.9253872 1.394542499999983, 103.9255237 1.394501799999973, 103.9257126 1.394479199999991)",,path,,,,,,,,,,,
213,1988168834,1988168738,0,188189163,False,361.135,"LINESTRING (103.9272988 1.396561799999988, 103.9273863 1.396544499999999, 103.9275358 1.396437799999998, 103.9277014 1.396319299999989, 103.9278482 1.396200199999994, 103.927963 1.396112099999983, 103.9280324 1.39600259999999, 103.9280351 1.395877199999996, 103.9280298 1.395797099999995, 103.9279485 1.395686899999995, 103.9278711 1.395565799999985, 103.9276026 1.395332499999985, 103.9274373 1.395176699999987, 103.9272624 1.394978299999995, 103.9271834 1.394885499999988, 103.9269407 1.394629299999999, 103.9266854 1.39444769999999, 103.9265059 1.394396700000003)",,path,,,,,,,,,,,
