,u,v,key,osmid,lanes,highway,oneway,length,geometry,service,name,maxspeed,width,bridge,tunnel,access,ref,junction
1430,3058336929,3058319599,0,163791722,,cycleway,False,272.027,"LINESTRING (103.9058167 1.4110855, 103.9059046 1.411001, 103.9059941 1.4109264, 103.9061406 1.4108281, 103.9064518 1.4106458, 103.906606 1.4105479, 103.9067321 1.4104554, 103.9071397 1.4100827, 103.907247 1.4099566, 103.9073355 1.4098373, 103.9074321 1.4096858, 103.907526 1.4095102, 103.9075622 1.4094311)",,Punggol Waterway,,,,,yes,,
1431,3058336929,1754690319,0,163791722,,cycleway,False,198.92,"LINESTRING (103.9058167 1.4110855, 103.9057557 1.4111324, 103.9056498 1.4111934, 103.9055881 1.4112182, 103.9055197 1.411233, 103.9054453 1.411243, 103.9053668 1.4112665, 103.9051589 1.411363, 103.9047043 1.411532, 103.9045005 1.4115963, 103.904137 1.411659)",,Punggol Waterway,,,,,yes,,
1432,5177279650,5177282038,0,"[533688216, 646216423]",,service,False,165.622,"LINESTRING (103.9038204 1.4026469, 103.9032773 1.4029526, 103.9032519 1.4029588, 103.9032209 1.4029584, 103.9031926 1.4029503, 103.903168 1.4029318, 103.9031225 1.4028633, 103.9028007 1.4022792)",,,,,,,,,
1433,3789907104,5161898660,0,375638843,,cycleway,False,7.002,"LINESTRING (103.9189201 1.4138822, 103.9189771 1.4138554)",,,,,,,,,
1434,3789907104,3789907087,0,375638843,,cycleway,False,142.652,"LINESTRING (103.9189201 1.4138822, 103.9188221 1.4139278, 103.9187671 1.4139305, 103.9186494 1.4138854, 103.9185861 1.4138755, 103.9185311 1.4138849, 103.9184251 1.4139854, 103.9183608 1.414019, 103.918228 1.414035, 103.9181676 1.4140498, 103.9181288 1.4140753, 103.9181019 1.4141235, 103.9180765 1.4142388, 103.9180604 1.4143153, 103.9179786 1.4144547)",,,,,,,,,
1435,3789907104,3789907110,0,375638844,,track,False,172.51299999999998,"LINESTRING (103.9189201 1.4138822, 103.9187779 1.4136235, 103.9187587 1.4135468, 103.9187631 1.4134733, 103.9188007 1.4133969, 103.918865 1.4132923, 103.918888 1.4132082, 103.9188892 1.4131462, 103.918726 1.4124178)",,,,,,,,,
1436,5645788322,5645788329,0,591359848,,footway,False,25.059,"LINESTRING (103.9098506 1.3888517, 103.9099402 1.3889877, 103.9099938 1.3890199)",,,,,,,,,
1437,3789907110,1905780488,0,375638851,,track,False,18.05,"LINESTRING (103.918726 1.4124178, 103.918867 1.4123373)",,Main Path,,,,,,,
1438,3789907110,3789907104,0,375638844,,track,False,172.51300000000003,"LINESTRING (103.918726 1.4124178, 103.9188892 1.4131462, 103.918888 1.4132082, 103.918865 1.4132923, 103.9188007 1.4133969, 103.9187631 1.4134733, 103.9187587 1.4135468, 103.9187779 1.4136235, 103.9189201 1.4138822)",,,,,,,,,
1439,3789907110,3781986078,0,375638851,,track,False,350.601,"LINESTRING (103.918726 1.4124178, 103.9184795 1.4125603, 103.9182982 1.4126806, 103.9181297 1.4128205, 103.9178877 1.4130533, 103.9173903 1.4135749, 103.9172088 1.4137585, 103.9170013 1.4139504, 103.9167851 1.4141147, 103.9166155 1.4142505, 103.916345 1.4144664)",,Main Path,,,,,,,
1440,3789907111,4042303128,0,180909711,,track,False,269.379,"LINESTRING (103.9225892 1.4085713, 103.9227232 1.4085358, 103.9228581 1.4085056, 103.9229578 1.4084903, 103.9230587 1.4084896, 103.9232525 1.408487, 103.9233603 1.4084709, 103.9234697 1.4084415, 103.9235863 1.4083676, 103.9241695 1.408062, 103.9244961 1.4078923, 103.9248233 1.4077329)",,Main Path,,,,,,,
1441,3789907111,4042303094,0,375638845,,footway,False,208.017,"LINESTRING (103.9225892 1.4085713, 103.9228594 1.4090232, 103.9231474 1.4095194, 103.923581 1.4101565)",,Boardwalk,,,yes,,,,
1442,3789907111,6696315146,0,375638851,,track,False,41.798,"LINESTRING (103.9225892 1.4085713, 103.9224907 1.4085937, 103.9223316 1.4086351, 103.9222262 1.4086686)",,Main Path,,,,,,,
1443,5177279656,4697941878,0,655184948,3,tertiary,True,73.632,"LINESTRING (103.9072297 1.4023108, 103.9077716 1.40193)",,Punggol Central,60,,,,,,
1444,5177279657,5177279656,0,533688217,1,service,True,15.205,"LINESTRING (103.9073076 1.4024232, 103.9072297 1.4023108)",,,,,,,,,
1445,5177279657,5177279660,0,646205390,2,service,False,40.933,"LINESTRING (103.9073076 1.4024232, 103.907607 1.4022089)",,,,,,,,,
1446,5177279657,5177279658,0,646205391,2,service,False,8.685,"LINESTRING (103.9073076 1.4024232, 103.9072441 1.4024687)",,,,,,,,,
1447,5177279658,5177279657,0,646205391,2,service,False,8.685,"LINESTRING (103.9072441 1.4024687, 103.9073076 1.4024232)",,,,,,,,,
1448,5177279658,5177279670,0,"[776647814, 646210318]",2,service,False,187.602,"LINESTRING (103.9072441 1.4024687, 103.9070888 1.4025654, 103.9067145 1.402825, 103.906666 1.4028656, 103.9066356 1.4028936, 103.9066121 1.4029362, 103.9066006 1.4029743, 103.9066005 1.4030144, 103.9066986 1.4032658, 103.9067776 1.40353, 103.9068835 1.4037785)",,,,,,,,,
1449,5177279659,5177279658,0,533688218,1,service,True,15.339,"LINESTRING (103.9071575 1.4023613, 103.9072441 1.4024687)",,,,,,,,,
1450,5177279659,5177279656,0,655184948,3,tertiary,True,9.795,"LINESTRING (103.9071575 1.4023613, 103.9072297 1.4023108)",,Punggol Central,60,,,,,,
1451,5177279660,5177279657,0,646205390,2,service,False,40.933,"LINESTRING (103.907607 1.4022089, 103.9073076 1.4024232)",,,,,,,,,
1452,5645788329,6791739133,0,591359848,,footway,False,76.43299999999999,"LINESTRING (103.9099938 1.3890199, 103.9100102 1.3890298, 103.910127 1.3890601, 103.9103231 1.3890811, 103.9103838 1.3890508, 103.9104492 1.3890181, 103.9105313 1.3889769, 103.9105677 1.388947, 103.9105703 1.3889129, 103.9105696 1.3888969, 103.9105727 1.3888768)",,,,,,,,,
1453,5645788329,5645788322,0,591359848,,footway,False,25.059,"LINESTRING (103.9099938 1.3890199, 103.9099402 1.3889877, 103.9098506 1.3888517)",,,,,,,,,
1454,5645788329,5645788331,0,591359849,,footway,False,22.127000000000002,"LINESTRING (103.9099938 1.3890199, 103.9100126 1.3889761, 103.9101317 1.3888827)",,,,,,,,,
1455,5645788329,6791731990,0,591359851,,footway,False,190.41400000000004,"LINESTRING (103.9099938 1.3890199, 103.9099472 1.3890998, 103.9098024 1.3891815, 103.909618 1.3892935, 103.9095643 1.3893379, 103.9095713 1.3893706, 103.9096016 1.3894056, 103.9096483 1.3894056, 103.9097254 1.3893542, 103.9098048 1.3893215, 103.9098234 1.3893172, 103.9098407 1.3893333, 103.9099332 1.389513, 103.9099554 1.3895243, 103.9100131 1.3895357, 103.9101217 1.3895424, 103.9101689 1.3895375, 103.9101934 1.3895397, 103.9102142 1.3895491, 103.9102478 1.3895686, 103.9103162 1.3896289, 103.9103544 1.3896785, 103.9104528 1.3897763)",,,,,,,,,
1456,6532048046,6532048047,0,695622360,,service,False,48.28,"LINESTRING (103.9112497 1.3960727, 103.9109042 1.3963358)",,,,,,,,,
1457,6532048046,5256690510,0,722517785,2,service,False,52.244,"LINESTRING (103.9112497 1.3960727, 103.9115188 1.3964579)",,,,,,,,,
1458,6532048046,6777634248,0,"[722543033, 722543035]",2,service,False,162.09699999999998,"LINESTRING (103.9112497 1.3960727, 103.9110115 1.3957318, 103.9109807 1.3957103, 103.9109431 1.3957063, 103.9107567 1.3957975, 103.9107218 1.3958136, 103.9106628 1.3958551, 103.9104925 1.395961, 103.9101473 1.3962468)",,,,,,,,,
1459,6532048047,6532048046,0,695622360,,service,False,48.28,"LINESTRING (103.9109042 1.3963358, 103.9112497 1.3960727)",,,,,,,,,
1460,5645788331,5645788333,0,591359849,,footway,False,19.608,"LINESTRING (103.9101317 1.3888827, 103.910141 1.3888337, 103.9100714 1.3887281)",,,,,,,,,
1461,5645788331,5645788329,0,591359849,,footway,False,22.127000000000002,"LINESTRING (103.9101317 1.3888827, 103.9100126 1.3889761, 103.9099938 1.3890199)",,,,,,,,,
1462,5645788331,6791739133,0,591359850,,footway,False,51.519999999999996,"LINESTRING (103.9101317 1.3888827, 103.9102087 1.3888407, 103.9103231 1.3888477, 103.9103838 1.3888757, 103.9104405 1.3888749, 103.910462 1.3888716, 103.9105099 1.3888623, 103.9105344 1.3888607, 103.9105529 1.3888637, 103.9105727 1.3888768)",,,,,,,,,
1463,5645788333,5645788331,0,591359849,,footway,False,19.608,"LINESTRING (103.9100714 1.3887281, 103.910141 1.3888337, 103.9101317 1.3888827)",,,,,,,,,
1464,5256742059,6642037184,0,"[166523225, 656554308, 166523222]",2,residential,True,206.81900000000002,"LINESTRING (103.9020851 1.4087668, 103.9018008 1.4081662, 103.9014808 1.4074408, 103.901322 1.4070707)",,Punggol Walk,50,,yes,,,,
1465,5256742063,2274884834,0,620220490,3,residential,True,27.077,"LINESTRING (103.9019302 1.4086997, 103.9020415 1.4089163)",,Punggol Walk,50,,,,,,
1466,5256742063,5256742059,0,543790228,,residential,True,21.273,"LINESTRING (103.9019302 1.4086997, 103.9019932 1.4087681, 103.9020174 1.4087808, 103.9020469 1.4087829, 103.9020851 1.4087668)",,Punggol Walk,50,,,,,,
1467,5177279668,5177279672,0,533688220,2,service,False,181.145,"LINESTRING (103.9086397 1.4036741, 103.9073154 1.4046234)",,,,,,,,,
1468,5177279669,5177279670,0,646210644,2,service,False,173.257,"LINESTRING (103.908157 1.4028802, 103.9068835 1.4037785)",,,,,,,,,
1469,5177279670,4699873963,0,533688221,2,service,False,13.972,"LINESTRING (103.9068835 1.4037785, 103.9067807 1.4038508)",,,,,,,,,
1470,5177279670,5177279669,0,646210644,2,service,False,173.257,"LINESTRING (103.9068835 1.4037785, 103.908157 1.4028802)",,,,,,,,,
1471,5177279670,5177279658,0,"[776647814, 646210318]",2,service,False,187.602,"LINESTRING (103.9068835 1.4037785, 103.9067776 1.40353, 103.9066986 1.4032658, 103.9066005 1.4030144, 103.9066006 1.4029743, 103.9066121 1.4029362, 103.9066356 1.4028936, 103.906666 1.4028656, 103.9067145 1.402825, 103.9070888 1.4025654, 103.9072441 1.4024687)",,,,,,,,,
1472,5177279670,5177279672,0,"[646210643, 776647813]",2,service,False,105.57499999999999,"LINESTRING (103.9068835 1.4037785, 103.9070217 1.4040676, 103.9072088 1.4044457, 103.9073154 1.4046234)",,,,,,,,,
1473,5256742068,5256742063,0,704840580,2,residential,True,20.621,"LINESTRING (103.901851 1.408532, 103.9019302 1.4086997)",,Punggol Walk,50,,,,,,
1474,5256742068,4005058670,0,543790229,2,service,False,33.126000000000005,"LINESTRING (103.901851 1.408532, 103.9017807 1.4085596, 103.9017452 1.4085831, 103.9017297 1.4086072, 103.9017244 1.4086441, 103.9017293 1.4087579)",driveway,,,,,,,,
1475,5177279672,5177279668,0,533688220,2,service,False,181.145,"LINESTRING (103.9073154 1.4046234, 103.9086397 1.4036741)",,,,,,,,,
1476,5177279672,5218598739,0,"[533688219, 646691557, 533688222]",2,service,False,266.654,"LINESTRING (103.9073154 1.4046234, 103.9073195 1.4046401, 103.9073255 1.4046615, 103.9073322 1.404683, 103.9074247 1.40487, 103.9075991 1.4051992, 103.9077117 1.4053842, 103.9077453 1.4054164, 103.9077801 1.4054271, 103.9078143 1.4054304, 103.9078438 1.4054311, 103.9078807 1.4054217, 103.9079176 1.4054012, 103.908114 1.4052535, 103.9081485 1.4052331, 103.9082255 1.4051969, 103.90826 1.4051818, 103.9084268 1.4050694, 103.9086962 1.4048758, 103.9089985 1.4046621)",,,,,,,,,
1477,5177279672,5177279670,0,"[646210643, 776647813]",2,service,False,105.57499999999999,"LINESTRING (103.9073154 1.4046234, 103.9072088 1.4044457, 103.9070217 1.4040676, 103.9068835 1.4037785)",,,,,,,,,
1478,5177279697,5177279697,0,533688223,,service,True,44.556000000000004,"LINESTRING (103.8991167 1.4047854, 103.8990957 1.4047747, 103.8990722 1.4047724, 103.8990495 1.4047786, 103.8990306 1.4047927, 103.899018 1.4048126, 103.8990135 1.4048357, 103.8990176 1.4048589, 103.8990299 1.4048791, 103.8990486 1.4048934, 103.8990712 1.4049001, 103.8990947 1.4048981, 103.8991159 1.4048878, 103.8991319 1.4048705, 103.8991406 1.4048486, 103.8991408 1.404825, 103.8991325 1.404803, 103.8991167 1.4047854)",driveway,,,,,,private,,
1479,5177279697,5177282022,0,533688229,,service,False,110.97800000000001,"LINESTRING (103.8991167 1.4047854, 103.8998854 1.4045529, 103.8999137 1.4045441, 103.8999624 1.404514, 103.8999871 1.4045043, 103.9000656 1.4044813)",driveway,,,,,,private,,
1480,5177279707,5177279709,0,646212028,,service,False,39.713,"LINESTRING (103.8991109 1.4058036, 103.8992152 1.4061323, 103.8992239 1.406141)",driveway,,,,,,private,,
